Created,Caller ,Noise Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq Type
17/03/2021,LS8 ,LS8 3,DOG BARKING,Out ofHours,Out ofHours
17/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
17/03/2021,LS10 ,LS10 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
17/03/2021,LS10 ,LS10 3,MUSIC,Out ofHours,Out ofHours
17/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
17/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
17/03/2021,LS20 ,LS20 9,MUSIC,Out ofHours,Out ofHours
17/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
17/03/2021,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
17/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
17/03/2021,LS11 ,LS11 6,SHOUTING,Out ofHours,Out ofHours
17/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
17/03/2021,LS17 ,LS17 7,MUSIC,Out ofHours,Out ofHours
17/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
17/03/2021,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
17/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
17/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS27 ,LS27 7,TV,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
18/03/2021,LS12 ,LS12 5,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS13 ,LS13 4,TV,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 2,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS26 ,LS26 0,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS11 ,LS11 7,DIY,Out ofHours,Out ofHours
18/03/2021,LS9 ,LS9 0,PARTY,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 3,ALARM,Out ofHours,Out ofHours
18/03/2021,LS18 ,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/03/2021,LS6 ,LS6 2,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS7 ,LS7 3,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
19/03/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS28 ,LS28 5,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS9 ,LS9 7,SHOUTING,Out ofHours,Out ofHours
19/03/2021,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
19/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS9 ,LS9 7,SHOUTING,Out ofHours,Out ofHours
19/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS10 ,LS10 3,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS17 ,LS17 6,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
19/03/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
19/03/2021,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
19/03/2021,LS8 ,LS8 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/03/2021,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS14 ,LS14 2,SHOUTING,Out ofHours,Out ofHours
20/03/2021,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
20/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS17 ,LS17 6,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS9 ,LS9 9,PARTY,Out ofHours,Out ofHours
20/03/2021,LS19 ,LS19 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/03/2021,LS2 ,LS2 9,PARTY,Out ofHours,Out ofHours
20/03/2021,LS4 ,LS4 2,PARTY,Out ofHours,Out ofHours
20/03/2021,LS6 ,LS6 3,ALARM,Out ofHours,Out ofHours
20/03/2021,LS8 ,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/03/2021,LS27 ,LS27 8,SHOUTING,Out ofHours,Out ofHours
20/03/2021,LS9 ,LS9 9,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS4 ,LS4 1,PARTY,Out ofHours,Out ofHours
20/03/2021,LS7 ,LS7 2,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS21 ,LS21 3,SHOUTING,Out ofHours,Out ofHours
20/03/2021,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
20/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS12 ,LS12 5,PARTY,Out ofHours,Out ofHours
20/03/2021,LS17 ,LS17 7,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
20/03/2021,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
20/03/2021,LS17 ,LS17 6,PARTY,Out ofHours,Out ofHours
20/03/2021,LS5 ,LS5 3,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,OTHER,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
21/03/2021,LS4 ,LS4 2,PARTY,Out ofHours,Out ofHours
21/03/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS17 ,LS17 8,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/03/2021,LS4 ,LS4 2,SHOUTING,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
21/03/2021,LS9 ,LS9 8,OTHER,Out ofHours,Out ofHours
21/03/2021,LS12 ,LS12 2,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
21/03/2021,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
21/03/2021,LS8 ,LS8 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS27 ,LS27 8,MUSIC,Out ofHours,Out ofHours
21/03/2021,LS9 ,LS9 8,OTHER,Out ofHours,Out ofHours
22/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS4 ,LS4 2,SHOUTING,Out ofHours,Out ofHours
22/03/2021,LS27 ,LS27 8,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS17 ,LS17 6,SHOUTING,Out ofHours,Out ofHours
22/03/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS9 ,LS9 7,OTHER,Out ofHours,Out ofHours
22/03/2021,LS7 ,LS7 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/03/2021,LS9 ,LS9 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS18 ,LS18 4,SHOUTING,Out ofHours,Out ofHours
22/03/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
22/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS4 ,LS4 2,TV,Out ofHours,Out ofHours
22/03/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS6 ,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
22/03/2021,LS27 ,Ls27 7,TV,Out ofHours,Out ofHours
23/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
23/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
23/03/2021,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
23/03/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
23/03/2021,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/03/2021,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
23/03/2021,LS9 ,LS9 9,DOG BARKING,Out ofHours,Out ofHours
23/03/2021,LS6 ,LS6 1,OTHER,Out ofHours,Out ofHours
23/03/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
23/03/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
23/03/2021,LS9 ,LS9 8,SHOUTING,Out ofHours,Out ofHours
23/03/2021,LS18 ,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
23/03/2021,LS16 ,LS16 5,BUILDING SITE,Out ofHours,Out ofHours
23/03/2021,LS17 ,LS17 6,MUSIC,Out ofHours,Out ofHours
23/03/2021,LS8 ,LS8 3,OTHER,Out ofHours,Out ofHours
24/03/2021,LS2 ,LS2 3,BUILDING SITE,Out ofHours,Out ofHours
24/03/2021,LS19 ,LS19 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/03/2021,LS12 ,LS12 2,SHOUTING,Out ofHours,Out ofHours
24/03/2021,LS10 ,LS10 4,ALARM,Out ofHours,Out ofHours
24/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
24/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
24/03/2021,LS17 ,LS17 7,TV,Out ofHours,Out ofHours
24/03/2021,LS14 ,LS14 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/03/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
24/03/2021,LS13 ,LS13 4,DIY,Out ofHours,Out ofHours
24/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
24/03/2021,LS27 ,LS27 8,MUSIC,Out ofHours,Out ofHours
24/03/2021,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
24/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
24/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
24/03/2021,LS10 ,LS10 4,ALARM,Out ofHours,Out ofHours
24/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
24/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
24/03/2021,LS18 ,LS18 5,BUILDING SITE,Out ofHours,Out ofHours
24/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
25/03/2021,LS2 ,LS2 8,SHOUTING,Out ofHours,Out ofHours
25/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
25/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
25/03/2021,LS15 ,LS15 4,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS11 ,LS11 9,BUILDING SITE,Out ofHours,Out ofHours
25/03/2021,LS11 ,LS11 5,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
25/03/2021,LS8 ,LS8 1,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS26 ,LS26 0,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS11 ,LS11 9,PARTY,Out ofHours,Out ofHours
25/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
25/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
25/03/2021,LS28 ,LS28 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/03/2021,LS10 ,LS10 4,OTHER,Out ofHours,Out ofHours
25/03/2021,LS17 ,LS17 6,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
25/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS1 ,LS1 2,BUILDING SITE,Out ofHours,Out ofHours
26/03/2021,LS16 ,LS16 5,SHOUTING,Out ofHours,Out ofHours
26/03/2021,LS16 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/03/2021,LS8 ,LS8 1,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS17 ,LS17 5,TV,Out ofHours,Out ofHours
26/03/2021,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS8 ,LS8 3,DOG BARKING,Out ofHours,Out ofHours
26/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS6 ,LS6 1,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/03/2021,LS9 ,LS9 8,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS6 ,LS6 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
26/03/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
26/03/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
26/03/2021,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
26/03/2021,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS27 ,LS27 7,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS27 ,LS27 7,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS6 ,LS6 4,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
27/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
27/03/2021,LS8 ,LS8 3,SHOUTING,Out ofHours,Out ofHours
27/03/2021,LS13 ,LS13 1,PARTY,Out ofHours,Out ofHours
27/03/2021,LS28 ,LS28 7,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
27/03/2021,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS11 ,LS11 5,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS9 ,LS9 7,OTHER,Out ofHours,Out ofHours
27/03/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS12 ,LS12 5,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS13 ,LS13 2,PARTY,Out ofHours,Out ofHours
27/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS13 ,LS13 4,MUSIC,Out ofHours,Out ofHours
27/03/2021,LS13 ,LS13 2,PARTY,Out ofHours,Out ofHours
27/03/2021,LS11 ,LS11 7,TV,Out ofHours,Out ofHours
27/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
27/03/2021,LS11 ,LS11 5,PARTY,Out ofHours,Out ofHours
27/03/2021,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
28/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
28/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
28/03/2021,LS17 ,LS17 7,MUSIC,Out ofHours,Out ofHours
28/03/2021,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
28/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
28/03/2021,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
28/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
28/03/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
28/03/2021,LS11 ,LS11 6,MUSIC,Out ofHours,Out ofHours
28/03/2021,LS8 ,LS8 2,MUSIC,Out ofHours,Out ofHours
28/03/2021,LS11 ,LS11 0,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/03/2021,LS9 ,LS9 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/03/2021,LS18 ,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
28/03/2021,LS7 ,LS7 3,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS7 ,LS7 2,TV,Out ofHours,Out ofHours
29/03/2021,LS16 ,LS16 5,BUILDING SITE,Out ofHours,Out ofHours
29/03/2021,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/03/2021,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
29/03/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS9 ,LS9 8,OTHER,Out ofHours,Out ofHours
29/03/2021,LS11 ,LS11 6,SHOUTING,Out ofHours,Out ofHours
29/03/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS16 ,LS16 7,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS16 ,LS16 7,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS15 ,LS15 0,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS9 ,LS9 9,MUSIC,Out ofHours,Out ofHours
29/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
29/03/2021,LS16 ,LS16 6,TV,Out ofHours,Out ofHours
29/03/2021,LS11 ,LS11 S,SHOUTING,Out ofHours,Out ofHours
29/03/2021,LS13 ,LS13 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/03/2021,LS6 ,LS6 2,SHOUTING,Out ofHours,Out ofHours
29/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
29/03/2021,LS16 ,LS16,BUILDING SITE,Out ofHours,Out ofHours
30/03/2021,LS16 ,LS16 5,BUILDING SITE,Out ofHours,Out ofHours
30/03/2021,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS1 ,LS1 4,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS8 ,LS8 2,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS7 ,LS7 4,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS9 ,LS9 6,SHOUTING,Out ofHours,Out ofHours
30/03/2021,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 2,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
30/03/2021,LS19 ,LS19 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/03/2021,LS12 ,LS12 2,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS26 ,LS26 0,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS12 ,LS12 5,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS15 ,LS15 0,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS13 ,LS13 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS16 ,LS16 6,TV,Out ofHours,Out ofHours
30/03/2021,LS13 ,LS13 2,PARTY,Out ofHours,Out ofHours
30/03/2021,LS11 ,LS11 6,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
30/03/2021,LS18 ,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/03/2021,LS27 ,LS27 9,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
30/03/2021,LS9 ,LS9 9,SHOUTING,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 2,PARTY,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
30/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
31/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
31/03/2021,LS9 ,LS9 9,MUSIC,Out ofHours,Out ofHours
31/03/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
31/03/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
31/03/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
31/03/2021,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
31/03/2021,LS28 ,LS28 7,OTHER,Out ofHours,Out ofHours
31/03/2021,LS19 ,LS19 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
31/03/2021,LS12 ,LS12 3,SHOUTING,Out ofHours,Out ofHours
31/03/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
